loc,popgroup,pop_frac,pm,cdf_popenv_by_popgrp,pmf_popenv_by_popgrp
loc16,19,7.184818841117354e-22,53.179778308309075,0.9566563362672911,3.5509657113229157e-19
loc83,19,8.769856969132631e-5,55.16437662901261,0.999999755328019,0.043343419060727896
loc45,19,4.950551489663298e-10,56.79437600205908,1,2.446719810293658e-7
loc19,19,5.74890162711571e-21,62.80388822971769,1,2.841289809400633e-18
loc61,2,3.1060901349568603e-6,6.5054820508098645,0.03247774663558803,0.03247774663558803
loc137,2,4.4997239936096035e-42,7.127614797556881,0.03247774663558803,4.704979232566885e-38
loc33,2,7.39593411372294e-7,7.393063341857737,0.04021104682464813,0.007733300189060098
loc73,2,2.5865746719747476e-7,8.497141934334714,0.0429156082893975,0.002704561464749374
loc22,2,3.932183715505189e-8,8.510882162533118,0.04332676334571571,4.111550563182108e-4
loc105,2,5.218109933334423e-15,8.660622681619051,0.04332676340027705,5.456134399455677e-11
loc87,2,3.9139031835378605e-10,9.553441303024758,0.04333085583644047,4.092436163412543e-6
loc15,2,1.4733420196718036e-9,9.772744947293202,0.04334626132267667,1.5405486236197386e-5
loc119,2,1.5126606461353223e-23,9.80714131239609,0.04334626132267667,1.5816607721040972e-19
loc68,2,1.529239752586379e-6,9.81891695809218,0.059336222679757356,0.01598996135708069
loc23,2,6.151162409251467e-8,9.841270762040564,0.05997939749298536,6.431748132280039e-4
loc4,2,3.7448549011901765e-12,10.029731119011675,0.05997943664975267,3.9156767313059254e-8
loc107,2,2.7248585154479015e-16,10.219740705582709,0.059979436652601824,2.8491531358529162e-12
loc1,2,1.5886357449341222e-14,10.259861042484232,0.05997943681871197,1.6611014805893795e-10
loc135,2,2.946719939559511e-35,10.576307755627608,0.05997943681871197,3.0811347850463536e-31
loc128,2,7.625203646436461e-28,10.631435463417674,0.05997943681871197,7.973027868270952e-24
loc49,2,3.506326126323312e-6,11.159585326591587,0.09664211130805127,0.0366626744893393
loc113,2,3.2238067602412664e-18,11.315462767657522,0.09664211130808498,3.370860941312185e-14
loc126,2,4.432418265986808e-26,11.436800078861564,0.09664211130808498,4.634603349257646e-22
loc120,2,5.661282534507445e-24,11.582868577739356,0.09664211130808498,5.91952235123293e-20
loc30,2,3.140480638879324e-7,11.650056713030128,0.09992584520091706,0.003283733892832086
loc81,2,8.363887592306264e-9,11.707843660312864,0.10001329927028045,8.745406936339082e-5
loc79,2,1.8882636018557196e-8,11.978692602464356,0.10021073895869158,1.9743968841111776e-4
loc136,2,8.343520674151877e-37,11.990493933669947,0.10021073895869158,8.724110979723993e-33
loc62,2,2.7912319132943326e-6,12.292262125315156,0.12939628056964034,0.029185541610948773
loc11,2,2.13740783685412e-10,12.706259430288071,0.12939851547549194,2.234905851604738e-6
loc78,2,3.526158507652402e-8,13.09926467379979,0.12976721592407067,3.687004485787353e-4
loc111,2,2.823022776448155e-17,13.39775770612417,0.12976721592436585,2.9517951667957903e-13
loc139,2,4.596351914256777e-45,13.619630671445483,0.12976721592436585,4.806014842879146e-41
loc70,2,1.1019432454097275e-6,13.658652973168122,0.14128930059552167,0.011522084671155812
loc134,2,1.4820427306469284e-34,13.826703240054773,0.14128930059552167,1.5496462181621294e-30
loc95,2,1.731135507787913e-11,13.92398810650927,0.14128948160565974,1.8101013805443457e-7
loc5,2,7.257955981589962e-12,14.052798684357782,0.14128955749594146,7.589028174341865e-8
loc92,2,6.561818873104619e-11,14.373654008447904,0.14129024360961354,6.86113672075622e-7
loc51,2,4.053695051065837e-6,14.40426845640002,0.1836762900815978,0.042386046471984254
loc37,2,1.1579821082790773e-6,14.43561544316128,0.19578432554971673,0.012108035468118915
loc122,2,1.573109730722156e-24,14.575154971883348,0.19578432554971673,1.6448672461039793e-20
loc32,2,5.350358809165884e-7,14.925983799510716,0.20137874136714404,0.005594415817427316
loc69,2,1.3195186551715249e-6,15.297706250337782,0.2151758273181568,0.01379708595101276
loc108,2,1.62843854898323e-16,15.354625145761624,0.21517582731985951,1.7027198924552939e-12
loc31,2,4.5318747724406916e-7,15.41903666978217,0.21991442389138452,0.004738596571524997
loc133,2,2.757790520468761e-34,15.66913466865259,0.21991442389138452,2.8835873366905634e-30
loc21,2,2.6306356379017553e-8,15.84253000167424,0.22018948711887038,2.750632274858576e-4
loc91,2,1.0605838994641795e-10,15.85336694930975,0.22019059608138195,1.108962511580817e-6
loc27,2,1.2248676069182465e-7,15.935869555647374,0.22147133611374364,0.0012807400323616928
loc82,2,5.068533190867369e-9,16.107951798556133,0.2215243334607731,5.299734702944969e-5
loc138,2,2.209608987962413e-44,16.231704852258247,0.2215243334607731,2.310400463499686e-40
loc39,2,1.4187809964933588e-06,16.248660041996683,0.23635932141457192,0.014834987953798832
loc57,2,4.128567318821627e-6,16.336677165510828,0.2795282436037923,0.043168922189220395
loc109,2,1.1295914988574313e-16,16.692227547638765,0.2795282436049734,1.1811178976657516e-12
loc28,2,1.7540827496587516e-7,17.044166164407702,0.2813623389675043,0.0018340953625308667
loc6,2,1.3669667584968818e-11,17.081046786221755,0.281362481899609,1.4293210471288972e-7
loc121,2,3.062225745383849e-24,17.487369735909002,0.281362481899609,3.201909396648357e-20
loc52,2,2.714118677335767e-6,17.66769123773117,0.3097417158920098,0.02837923399240074
loc43,2,2.7757590545072504e-6,17.72884616029845,0.3387654709592393,0.02902375506722954
loc90,2,1.5021065418434456e-10,17.842194000308627,0.3387670415844809,1.5706252415733033e-6
loc63,2,2.6018406188490827e-6,18.168984753442903,0.3659722792735461,0.027205237689065225
loc140,2,2.5741725300370784e-53,18.340173026973098,0.3659722792735461,2.691593598200459e-49
loc112,2,1.3945339823959484e-17,18.359326206094156,0.3659722792736919,1.4581457519616452e-13
loc100,2,6.892289358062756e-13,18.43701087849412,0.36597228648037355,7.206681641047444e-9
loc71,2,4.878336375808371e-7,18.448923146993643,0.37107314852663476,0.005100862046261176
loc38,2,1.2079062595712164e-6,18.7252715132586,0.38370319844578804,0.012630049919153312
loc77,2,6.106100271838216e-8,18.982795593712297,0.38434166149400545,6.384630482174048e-4
loc103,2,1.444523112195917e-14,19.18314247497054,0.38434166164504696,1.5104151395722994e-10
loc96,2,6.636714386852191e-12,19.29264705320117,0.38434173103953295,6.939448598839231e-8
loc65,2,1.9789245351335796e-6,19.65295181001958,0.40503366426442305,0.020691933224890095
loc72,2,3.4046624809140584e-7,19.68031804774619,0.40859363067332943,0.0035599664089063887
loc40,2,1.4934416209557125e-6,19.700265494641584,0.424209281370187,0.01561565069685757
loc25,2,8.725686595107527e-8,19.72884762014308,0.42512165231289756,9.123709427105373e-4
loc41,2,1.930711939159942e-6,19.796972856270337,0.44530946736714816,0.02018781505425062
loc75,2,1.0720398746589081e-7,19.885536700323872,0.4464304084190698,0.001120941051921635
loc131,2,1.238382765717589e-32,20.12627286195111,0.4464304084190698,1.2948716861178024e-28
loc104,2,9.724429367071442e-15,20.78952790866185,0.4464304085207499,1.0168009923633603e-10
loc84,2,2.4669824057462707e-9,20.830707999676516,0.44645620366063543,2.5795139885531235e-5
loc44,2,3.205652603585117e-6,20.941338138609954,0.479974990475364,0.033518786814728585
loc114,2,1.7056293426733864e-18,21.075709980631583,0.47997499047538184,1.7834317498432852e-14
loc47,2,2.6111959605082865e-6,21.30783233127111,0.5072780490269769,0.027303058551595087
loc101,2,2.642455319423495e-13,21.30785250539232,0.507278051789968,2.7629911120171035e-9
loc46,2,3.2532066996606208e-6,21.33664253472704,0.5412940714011448,0.034016019611176736
loc89,2,1.8875453478227343e-10,21.63179885130597,0.5412960450470117,1.973645866867964e-6
loc35,2,8.206806593671546e-7,21.87430425041652,0.5498772057234786,0.008581160676466961
loc24,2,6.921092192186058e-8,22.289550025148017,0.5506008855553342,7.236798318555146e-4
loc80,2,1.1888946016615649e-8,22.443775427271035,0.5507251981669181,1.2431261158401296e-4
loc127,2,1.616464853017127e-26,22.604493316933393,0.5507251981669181,1.6902000154722633e-22
loc8,2,3.8111791445059596e-11,22.766131035993247,0.5507255966695541,3.985026359829729e-7
loc76,2,9.460166221664533e-8,22.991303545513148,0.551714765909107,9.89169239552786e-4
loc34,2,6.935864511288404e-7,23.29122228619803,0.5589670103871803,0.007252244478073395
loc124,2,4.323279724761242e-25,23.498150761281433,0.5589670103871803,4.520486445494618e-21
loc129,2,2.2085891273730104e-30,23.519769981850864,0.5589670103871803,2.3093340818949326e-26
loc110,2,4.555846300538792e-17,23.9748679317842,0.5589670103876566,4.763661562629925e-13
loc130,2,2.590409002966491e-31,23.994033416947957,0.5589670103876566,2.7085706990296453e-27
loc18,2,6.210793299926155e-9,24.379476779994977,0.5590319513785605,6.494099090392651e-5
loc42,2,2.53921280501208e-6,24.447273302485783,0.5855823432061849,0.02655039182762431
loc50,2,3.7275295271039817e-6,24.64365046881912,0.6245579537963256,0.03897561059014077
loc98,2,3.44308416755852e-12,25.82372817631102,0.6245579897977327,3.600140703596266e-8
loc59,2,2.7234127421679915e-6,26.333697920862782,0.6530344039329241,0.028476414135191384
loc10,2,1.175988842815823e-10,26.75221683383964,0.6530356335645839,1.2296316598610592e-6
loc60,2,3.0151171568407244e-6,26.804646070337668,0.6845621530285297,0.03152651946394582
loc55,2,3.4565205409540766e-6,27.362630052639567,0.7207040528099962,0.03614189978146636
loc2,2,7.889000255591366e-13,27.409448146648263,0.7207040610588538,8.248857579039448e-9
loc53,2,2.851500528979743e-6,28.20194857613279,0.7505197803997657,0.029815719340912032
loc7,2,2.0837762061328644e-11,28.369694995108727,0.7505199982825468,2.1788278101269575e-7
loc85,2,1.3379098552400402e-9,28.62866972449109,0.7505339876696578,1.3989387111055545e-5
loc56,2,3.928532061016711e-6,28.95453591397163,0.7916113110517293,0.04107732338207154
loc48,2,3.227625421537122e-6,29.51879292769392,0.8253598489629518,0.03374853791122245
loc3,2,1.8930855903682046e-12,29.97720718630224,0.8253598687573401,1.9794388279822102e-8
loc97,2,5.0106113274204045e-12,30.117259445949784,0.8253599211490473,5.239170729462024e-8
loc115,2,8.976343415707522e-19,30.185149093350244,0.8253599211490568,9.385799976903333e-15
loc86,2,6.623590017729787e-10,30.730470972782225,0.8253668468746175,6.925725560659745e-6
loc117,2,2.5878146007030805e-21,30.73560457690763,0.8253668468746175,2.7058579529173046e-17
loc123,2,8.012602536298128e-25,30.82843225641902,0.8253668468746175,8.378097986817595e-21
loc102,2,6.38555058867487e-14,31.029901731552663,0.8253668475423003,6.676827945644686e-10
loc64,2,2.5226077664648028e-6,31.43635719659614,0.851743614583978,0.02637676704167774
loc54,2,3.2179059514676975e-6,31.450733957865847,0.8853905242511279,0.03364690966714983
loc88,2,2.5515808930019553e-10,31.825405949338784,0.8853931922225698,2.6679714419902338e-6
loc116,2,2.7981300448946765e-19,32.83419056414057,0.8853931922225727,2.925766951472515e-15
loc13,2,5.407668329668273e-10,32.92931048083315,0.8853988465620887,5.654339515897498e-6
loc9,2,6.987127644075183e-11,33.23741288033187,0.8853995771466868,7.305845982410249e-7
loc106,2,5.392522775751596e-16,35.10971149949483,0.8853995771523254,5.638503096431574e-12
loc99,2,1.0017456840481603e-12,35.23399275249702,0.8853995876267292,1.0474403866667516e-8
loc26,2,9.596226946436372e-8,35.41524164084468,0.8864029835807501,0.0010033959540207988
loc132,2,5.87793090279411e-34,35.680247453251866,0.8864029835807501,6.1460531506788256e-30
loc118,2,4.196876256567253e-23,36.732933511644504,0.8864029835807501,4.38831707385721e-19
loc125,2,1.808873720265652e-25,37.01158750046242,0.8864029835807501,1.8913856272679386e-21
loc12,2,3.4883496298742636e-10,38.688744742192526,0.8864066310517034,3.6474709532850408e-6
loc93,2,4.560561033843565e-11,39.61719904462325,0.8864071079108392,4.768591358839104e-7
loc94,2,2.7994861252394786e-11,40.709399370216154,0.8864074006293282,2.927184889521392e-7
loc74,2,1.3597747798404549e-7,41.349202214519785,0.8878292016351684,0.0014218010058402294
loc29,2,2.638955527261561e-7,42.193650086043554,0.8905885333117483,0.002759331676579822
loc20,2,1.603041444602126e-8,43.33417809125323,0.8907561497414783,1.6761642973009847e-4
loc58,2,2.7752877566188355e-6,43.76815792116223,0.9197749768469473,0.02901882710546901
loc67,2,1.6023409135110058e-6,43.888385296101376,0.9365292949612766,0.01675431811432925
loc66,2,2.0388541464387156e-6,45.77114971662209,0.9578478612352312,0.02131856627395469
loc14,2,8.827131277530204e-10,45.92292018727608,0.9578570910167474,9.229781516133694e-6
loc17,2,3.6915591699929076e-9,47.86899881095029,0.9578956905158618,3.859949911433476e-5
loc36,2,8.580987159337835e-7,49.790597431296696,0.9668681000318553,0.00897240951599362
loc16,2,2.2618570440582642e-9,53.179778308309075,0.9668917503500403,2.365031818494367e-5
loc83,2,3.77270814188997e-9,55.16437662901261,0.9669311983550365,3.944800499616677e-5
loc45,2,3.152292458675216e-6,56.79437600205908,0.9998920434515521,0.032960845096515666
loc19,2,1.0324693209182087e-8,62.80388822971769,1,1.0795654844789277e-4
loc61,20,4.750513052161749e-8,6.5054820508098645,1.1949034751439905e-4,1.1949034751439905e-4
loc137,20,1.013903077530993e-11,7.127614797556881,1.1951585036635415e-4,2.5502851955109622e-8
loc33,20,1.3086933413910972e-15,7.393063341857737,1.195158536581296e-4,3.291775444789955e-12
loc73,20,1.9610496707702705e-6,8.497141934334714,0.005052172686307097,0.004932656832648967
loc22,20,1.5262786761001653e-21,8.510882162533118,0.0050521726863071,3.839071009983534e-18
loc105,20,4.597043839757253e-6,8.660622681619051,0.016615184089918723,0.011563011403611623
loc87,20,2.2884520645385013e-5,9.553441303024758,0.074176952568234,0.05756176847831528
loc15,20,2.2694126849750236e-24,9.772744947293202,0.074176952568234,5.708286818785861e-21
loc119,20,1.760474923434129e-7,9.80714131239609,0.07461976739282607,4.4281482459205895e-4
loc68,20,3.0882777466318494e-7,9.81891695809218,0.07539656639772113,7.767990048950618e-4
loc23,20,3.0464606493320355e-21,9.841270762040564,0.07539656639772113,7.662806894341151e-18
loc4,20,6.192088532628004e-36,10.029731119011675,0.07539656639772113,1.557505057831495e-32
loc107,20,4.155212933865292e-6,10.219740705582709,0.08584823408102432,0.010451667683303188
loc1,20,3.37998304490282e-72,10.259861042484232,0.08584823408102432,8.501720639298713e-69
loc135,20,4.917237967953506e-11,10.576307755627608,0.08584835776502796,1.2368400363291037e-7
loc128,20,2.523423814398711e-9,10.631435463417674,0.08585470496974454,6.347204716581123e-6
loc49,20,3.417048924415455e-10,11.159585326591587,0.0858555644650432,8.594952986526475e-7
loc113,20,7.027546702079442e-7,11.315462767657522,0.08762321353449058,0.001767649069447394
loc126,20,6.424137688459786e-9,11.436800078861564,0.08763937226169427,1.6158727203687967e-5
loc120,20,1.1485459884639519e-7,11.582868577739356,0.0879282677089668,2.888954472725312e-4
loc30,20,1.3269370713423275e-16,11.650056713030128,0.08792826770930057,3.337664164763882e-13
loc81,20,1.2350690316500775e-5,11.707843660312864,0.1189941391584872,0.031065871449186624
loc79,20,9.45298507459078e-6,11.978692602464356,0.1427713703587525,0.02377723120026532
loc136,20,2.536936980150133e-11,11.990493933669947,0.14277143417069832,6.381194579442826e-8
loc62,20,6.764210784206353e-8,12.292262125315156,0.1429415753509015,1.7014118020319097e-4
loc11,20,2.536989817747726e-27,12.706259430288071,0.1429415753509015,6.3813274826225224e-24
loc78,20,6.833947747037874e-6,13.09926467379979,0.16013110377072565,0.01718952841982416
loc111,20,1.1700178197250767e-6,13.39775770612417,0.1630740666537214,0.0029429628829957524
loc139,20,2.2485025883770056e-12,13.619630671445483,0.16307407230941276,5.655691347904672e-9
loc70,20,4.853290555357802e-7,13.658652973168122,0.1642948275598044,0.001220755250391656
loc134,20,9.189232541099381e-11,13.826703240054773,0.16429505869791047,2.311381060677071e-7
loc95,20,1.105836359152985e-5,13.92398810650927,0.19211032189124458,0.02781526319333411
loc5,20,1.3441776715936716e-35,14.052798684357782,0.19211032189124458,3.3810296979761843e-32
loc92,20,1.5172247434669472e-5,14.373654008447904,0.23027329710332442,0.03816297521207982
loc51,20,8.172536522839544e-10,14.40426845640002,0.2302753527533531,2.0556500286718204e-6
loc37,20,1.0771750853699848e-13,14.43561544316128,0.2302753530242965,2.709434199452221e-10
loc122,20,4.494221329125608e-8,14.575154971883348,0.23038839682872927,1.1304380443275932e-4
loc32,20,7.445138403143464e-16,14.925983799510716,0.23038839683060194,1.872686518942586e-12
loc69,20,3.851045033519893e-7,15.297706250337782,0.2313570558034249,9.686589728229309e-4
loc108,20,3.0504565445566575e-6,15.354625145761624,0.23902991363129214,0.007672857827867245
loc31,20,2.2072902960090907e-16,15.41903666978217,0.23902991363184733,5.552029467959594e-13
loc133,20,1.6889360134045162e-10,15.66913466865259,0.23903033845238555,4.2482053823524144e-7
loc21,20,4.805881493027903e-22,15.84253000167424,0.23903033845238555,1.2088303798125643e-18
loc91,20,1.6035709132112905e-5,15.85336694930975,0.2793651914629263,0.04033485301054073
loc27,20,1.0700052633650261e-17,15.935869555647374,0.2793651914629532,2.6913998416137758e-14
loc82,20,1.445814632292032e-5,16.107951798556133,0.31573197773572476,0.036366786272771554
loc138,20,4.504513399829239e-12,16.231704852258247,0.315731989065993,1.1330268238794354e-8
loc39,20,6.510984466833188e-13,16.248660041996683,0.31573199070371044,1.6377174171718537e-9
loc57,20,1.0399373407624411e-8,16.336677165510828,0.3157581483992849,2.6157695574451214e-5
loc109,20,2.1410855015545677e-6,16.692227547638765,0.32114365198236366,0.0053855035830787925
loc28,20,2.1845692918481496e-17,17.044166164407702,0.3211436519824186,5.4948789948789755e-14
loc6,20,5.3149192978837523e-33,17.081046786221755,0.3211436519824186,1.336869401139984e-29
loc121,20,7.210963145125086e-8,17.487369735909002,0.3213250303899008,1.8137840748220363e-4
loc52,20,2.5740927385390253e-9,17.66769123773117,0.32133150504290114,6.47465300031864e-6
loc43,20,6.8179228639421584e-12,17.72884616029845,0.3213315221921219,1.7149220797700836e-8
loc90,20,1.7749831537260814e-5,17.842194000308627,0.3659779322834318,0.044646410091309846
loc63,20,8.949890697690389e-8,18.168984753442903,0.36620305018921173,2.251179057799375e-4
loc140,20,5.231497249321804e-13,18.340173026973098,0.36620305150509785,1.3158861316202963e-9
loc112,20,8.49345522557176e-7,18.359326206094156,0.3683394226830272,0.002136371177929357
loc100,20,6.994815202802662e-6,18.43701087849412,0.385933583360084,0.01759416067705677
loc71,20,1.1171251260407143e-6,18.448923146993643,0.3887435044793814,0.0028099211192973853
loc38,20,3.1925951309455804e-13,18.7252715132586,0.38874350528241947,8.030381086856905e-10
loc77,20,5.024386155438605e-6,18.982795593712297,0.4013814170441121,0.012637911761692653
loc103,20,7.698994908108282e-6,19.18314247497054,0.42074681120217716,0.019365394158065017
loc96,20,1.1939490916518283e-5,19.29264705320117,0.45077838680453386,0.030031575602356742
loc65,20,1.700017905859286e-7,19.65295181001958,0.45120599478733775,4.276079828038551e-4
loc72,20,1.5608653081668955e-6,19.68031804774619,0.4551320620572963,0.003926067269958562
loc40,20,1.6454364003434957e-12,19.700265494641584,0.4551320661960865,4.1387901713145675e-9
loc25,20,3.0747161022416348e-19,19.72884762014308,0.45513206619608726,7.73387824706185e-16
loc41,20,2.43675215314814e-12,19.796972856270337,0.45513207232528546,6.129198223203145e-9
loc75,20,3.7698422289291928e-6,19.885536700323872,0.4646144114550395,0.00948233912975403
loc131,20,5.548177456918995e-10,20.12627286195111,0.4646158069962055,1.3955411660160043e-6
loc104,20,5.804371929203032e-6,20.78952790866185,0.4792156283482947,0.014599821352089154
loc84,20,1.5647712896633332e-5,20.830707999676516,0.5185745487700251,0.03935892042173044
loc44,20,1.1733734119220705e-11,20.941338138609954,0.5185745782840576,2.9514032529796413e-8
loc114,20,4.886681563711663e-7,21.075709980631583,0.5198037324234709,0.0012291541394132185
loc47,20,1.6504270442580845e-10,21.30783233127111,0.5198041475577919,4.151343210725826e-7
loc101,20,6.734174549547294e-6,21.30785250539232,0.5367427149990888,0.016938567441296862
loc46,20,5.4300338457862716e-11,21.33664253472704,0.5367428515815219,1.365824331232378e-7
loc89,20,2.050808450099216e-5,21.63179885130597,0.5883271355729761,0.05158428399145418
loc35,20,2.0506664645899932e-14,21.87430425041652,0.5883271356245569,5.158071260923656e-11
loc24,20,5.2667037526462044e-20,22.289550025148017,0.588327135624557,1.3247416747391289e-16
loc80,20,1.1335341019380212e-5,22.443775427271035,0.6168390841810104,0.028511948556453438
loc127,20,3.860972214031794e-9,22.604493316933393,0.6168487957407205,9.711559710127693e-6
loc8,20,6.78898029406029e-29,22.766131035993247,0.6168487957407205,1.707642112964034e-25
loc76,20,3.889915875603063e-6,22.991303545513148,0.626633157864851,0.009784362124130455
loc34,20,8.041656230857099e-15,23.29122228619803,0.6266331578850782,2.022729517981608e-11
loc124,20,1.684280003203795e-8,23.498150761281433,0.6266755228255982,4.2364940520012304e-5
loc129,20,1.6785306741254424e-9,23.519769981850864,0.626679744858279,4.2220326807345135e-6
loc110,20,1.6676271374452151e-6,23.9748679317842,0.6308743517142078,0.0041946068559288435
loc130,20,9.726404111389035e-10,23.994033416947957,0.6308767982108169,2.446496609048331e-6
loc18,20,5.629016544115541e-23,24.379476779994977,0.6308767982108169,1.415874739497013e-19
loc42,20,3.3546167956562483e-12,24.447273302485783,0.6308768066487335,8.437916542681602e-9
loc50,20,5.475042576064276e-10,24.64365046881912,0.6308781837941763,1.3771454427903247e-6
loc98,20,7.842107069750402e-6,25.82372817631102,0.6506035500592618,0.019725366265085583
loc59,20,3.402824388780939e-8,26.333697920862782,0.6506891417973081,8.559173804624726e-5
loc10,20,1.379589915586623e-27,26.75221683383964,0.6506891417973081,3.4701026316681975e-24
loc60,20,3.879071410469399e-8,26.804646070337668,0.6507867126461365,9.75708488284723e-5
loc55,20,6.510351490574998e-9,27.362630052639567,0.6508030882281738,1.6375582037306337e-5
loc2,20,1.3583805536576342e-41,27.409448146648263,0.6508030882281738,3.4167544143361707e-38
loc53,20,3.773740035888293e-9,28.20194857613279,0.6508125803715142,9.492143340435548e-6
loc7,20,2.145870513319815e-29,28.369694995108727,0.6508125803715142,5.397539392946311e-26
loc85,20,1.8231260525818355e-5,28.62866972449109,0.6966699358178752,0.045857355446360895
loc56,20,7.864665265771424e-9,28.95453591397163,0.6966897179250996,1.978210722447782e-5
loc48,20,2.1440645238644832e-10,29.51879292769392,0.6966902572247757,5.392996761334623e-7
loc3,20,6.960445349075207e-37,29.97720718630224,0.6966902572247757,1.7507709682799553e-33
loc97,20,9.559947635822698e-6,30.117259445949784,0.7207365329150213,0.024046275690245537
loc115,20,3.358893638024203e-7,30.185149093350244,0.7215814003296868,8.448674146654054e-4
loc86,20,2.1681487741818e-5,30.730470972782225,0.7761171626031972,0.05453576227351044
loc117,20,2.907137148159337e-7,30.73560457690763,0.7768483990492216,7.312364460245052e-4
loc123,20,2.771886069368335e-8,30.82843225641902,0.7769181207037171,6.972165449549145e-5
loc102,20,7.303737664539758e-6,31.029901731552663,0.7952893185534468,0.018371197849729553
loc64,20,1.1010496459808216e-7,31.43635719659614,0.795566267176436,2.7694862298922656e-4
loc54,20,4.837621040909092e-9,31.450733957865847,0.7955784353151817,1.2168138745732984e-5
loc88,20,2.253370861237489e-5,31.825405949338784,0.8522578011713731,0.056679365856191405
loc116,20,2.4923626467576175e-7,32.83419056414057,0.8528847087822414,6.269076108683744e-4
loc13,20,1.9825817963583356e-25,32.92931048083315,0.8528847087822414,4.986816902119164e-22
loc9,20,1.6186401555173202e-28,33.23741288033187,0.8528847087822414,4.0713891859640785e-25
loc106,20,5.380202663903109e-6,35.10971149949483,0.866417610996143,0.013532902213901521
loc99,20,8.801041880852523e-6,35.23399275249702,0.8885549999746511,0.022137388978508196
loc26,20,2.8861188105678945e-18,35.41524164084468,0.8885549999746584,7.259496729214747e-15
loc132,20,3.0741315151117915e-10,35.680247453251866,0.8885557732154411,7.732407826529785e-7
loc118,20,2.6557691546124126e-7,36.732933511644504,0.8892237827035073,6.680094880662461e-4
loc125,20,1.0294124532189056e-8,37.01158750046242,0.8892496756650506,2.589296154334383e-5
loc12,20,1.9450217116744563e-26,38.688744742192526,0.8892496756650506,4.892341473417738e-23
loc93,20,1.3380383287368721e-5,39.61719904462325,0.9229055488587048,0.03365587319365411
loc94,20,1.2287334902559831e-5,40.709399370216154,0.9538120615113657,0.03090651265266091
loc74,20,3.2731106375719484e-6,41.349202214519785,0.9620449644261061,0.008232902914740412
loc29,20,3.409983554620097e-17,42.193650086043554,0.9620449644261919,8.577181358853945e-14
loc20,20,2.920626334241565e-22,43.33417809125323,0.9620449644261919,7.346294006695163e-19
loc58,20,2.487888682209626e-8,43.76815792116223,0.962107542652996,6.257822680417437e-5
loc67,20,2.7058016014716533e-7,43.888385296101376,0.9627881368753775,6.805942223813867e-4
loc66,20,1.8580637933568116e-7,45.77114971662209,0.9632554983707239,4.6736149534647875e-4
loc14,20,8.193113184113287e-25,45.92292018727608,0.9632554983707239,2.0608257062866135e-21
loc17,20,3.159760667671158e-23,47.86899881095029,0.9632554983707239,7.947792082595055e-20
loc36,20,6.947827122509278e-14,49.790597431296696,0.9632554985454836,1.7475970873521e-10
loc16,20,1.2189887325421116e-23,53.179778308309075,0.9632554985454836,3.066140134091654e-20
loc83,20,1.4608285234690037e-5,55.16437662901261,0.9999999314123348,0.03674443286685119
loc45,20,2.7268026684628475e-11,56.79437600205908,0.9999999999999999,6.85876651385153e-8
loc19,20,1.008108778226905e-22,62.80388822971769,0.9999999999999999,2.5357107099797027e-19
loc61,21,1.88300242348121e-9,6.5054820508098645,4.702978621251217e-5,4.702978621251217e-5
loc137,21,2.461691914873097e-11,7.127614797556881,4.764461730903044e-5,6.148310965182713e-7
loc33,21,2.1358810170855158e-17,7.393063341857737,4.7644617842487146e-5,5.334567091166424e-13
loc73,21,1.0973226719467633e-7,8.497141934334714,0.0027883129262980056,0.0027406683084555184
loc22,21,1.3726135679219092e-23,8.510882162533118,0.002788312926298006,3.428233646795681e-19
loc105,21,7.217572801088612e-7,8.660622681619051,0.020814891202331074,0.01802657827603307
loc87,21,2.105432707595567e-6,9.553441303024758,0.07340008646723681,0.05258519526490574
loc15,21,1.7059760168639904e-26,9.772744947293202,0.07340008646723681,4.26083824196348e-22
loc119,21,6.873045192563053e-8,9.80714131239609,0.07511669522994667,0.0017166087627098604
loc68,21,1.4128258144986157e-8,9.81891695809218,0.07546956198775226,3.5286675780558973e-4
loc23,21,2.7770898522692984e-23,9.841270762040564,0.07546956198775226,6.936047474846247e-19
loc4,21,1.4777714829571412e-38,10.029731119011675,0.07546956198775226,3.6908755956848047e-34
loc107,21,7.643624823391465e-7,10.219740705582709,0.09456024593218208,0.019090683944429813
loc1,21,1.056521709959433e-76,10.259861042484232,0.09456024593218208,2.6387640041593256e-72
loc135,21,5.449782121053366e-11,10.576307755627608,0.09456160706738223,1.3611352001558828e-6
loc128,21,1.3484491587807401e-9,10.631435463417674,0.09459528587462383,3.367880724160571e-5
loc49,21,1.0227669723312958e-11,11.159585326591587,0.09459554132045574,2.5544583190197457e-7
loc113,21,1.498603649214646e-7,11.315462767657522,0.09833844724351648,0.003742905923060734
loc126,21,2.885249711710987e-9,11.436800078861564,0.0984105091141861,7.206187066961792e-5
loc120,21,4.62461745047493e-8,11.582868577739356,0.099565551546943007,0.001155042432756908
loc30,21,2.0000205329918145e-18,11.650056713030128,0.09956555154699295,4.9952425400146214e-14
loc81,21,9.262591621915009e-7,11.707843660312864,0.12269975989002412,0.02313420834303117
loc79,21,6.675926576299813e-7,11.978692602464356,0.13937352492285715,0.016673765032833028
loc136,21,3.303693142702139e-11,11.990493933669947,0.13937435005181226,8.251289550959754e-7
loc62,21,2.750633700546722e-9,12.292262125315156,0.13944304975887184,6.869970705958277e-5
